TIME	     NODE ID   CLOCK_T	CPU	  LPM	        TX	  RX
12:20.557	ID:1	94726	779	326900		0	327678
12:20.889	ID:5	94726	757	326922		0	327679
12:21.074	ID:3	94726	759	326920		0	327678
12:30.411	ID:2	96006	764	326915		0	327679
12:30.522	ID:4	96006	751	326929		0	327679
12:30.557	ID:1	96006	748	326931		0	327679
12:30.889	ID:5	96006	751	326929		0	327679
12:31.074	ID:3	96006	748	326930		0	327680
12:40.411	ID:2	97286	757	326922		0	327679
12:40.522	ID:4	97286	749	326931		0	327679
12:40.557	ID:1	97286	774	326906		0	327680
12:40.889	ID:5	97286	742	326938		0	327679
12:41.074	ID:3	97286	762	326917		0	327680
12:50.411	ID:2	98566	757	326922		0	327679
12:50.523	ID:4	98566	741	326938		0	327679
12:50.557	ID:1	98566	757	326921		0	327679
12:50.889	ID:5	98566	742	326938		0	327679
12:51.074	ID:3	98566	750	326929		0	327679
13:00.411	ID:2	99846	757	326922		0	327679
13:00.522	ID:4	99846	755	326925		0	327679
13:00.642	ID:1	99856	4909	325563		31	330442
13:00.889	ID:5	99846	761	326919		0	327679
13:01.074	ID:3	99846	757	326921		0	327680
13:10.411	ID:2	101126	7619	320059		64	327616
13:10.523	ID:4	101126	8339	319340		0	327679
13:10.557	ID:1	101126	7634	317251		64	324822
13:10.889	ID:5	101126	755	326924		0	327679
13:11.074	ID:3	101126	3457	324222		32	327648
13:20.411	ID:2	102406	772	326907		0	327679
13:20.523	ID:4	102406	764	326915		0	327679
13:20.557	ID:1	102406	773	326906		0	327679
13:20.889	ID:5	102406	767	326912		0	327679
13:21.074	ID:3	102406	765	326914		0	327678
13:30.411	ID:2	103686	783	326896		0	327679
13:30.523	ID:4	103686	776	326903		0	327679
13:30.557	ID:1	103686	823	326856		23	327657
13:30.889	ID:5	103686	758	326922		0	327679
13:31.074	ID:3	103686	748	326931		0	327679
